_id,Ngày,Quốc gia,Thành phố,Phân loại,Count,Min,Max,Meidan,Variance
1285,2020-06-29T00:00:00,VN,Hồ Chí Minh,humidity,24,79,100,94,331.29
1286,2020-06-17T00:00:00,VN,Hạ Long,pressure,7,989.4,991.7,990.9,8.46
1287,2020-06-20T00:00:00,VN,Hạ Long,pressure,8,990.3,994.3,992.8,22.19
1288,2020-12-07T00:00:00,VN,Hồ Chí Minh,humidity,24,53.5,97,85.5,2144.45
1289,2020-06-24T00:00:00,VN,Hạ Long,pressure,32,988,991.3,990.3,14.37
1290,2020-07-08T00:00:00,VN,Hồ Chí Minh,humidity,24,62,100,85.5,1573.41
1291,2020-01-30T00:00:00,VN,Hồ Chí Minh,humidity,24,43,91,74,2264.52
1292,2020-11-07T00:00:00,VN,Hạ Long,pressure,6,989.2,991.2,989.3,7.39
1293,2020-03-22T00:00:00,VN,Hồ Chí Minh,humidity,24,42,88,70,2860.42
1294,2020-04-26T00:00:00,VN,Hồ Chí Minh,humidity,24,45,100,88,3821.05
1295,2020-11-28T00:00:00,VN,Hạ Long,pressure,8,1005.9,1010.1,1007.9,18.28
1296,2021-12-01T00:00:00,VN,Hồ Chí Minh,humidity,24,36,73,51.5,1460
1297,2021-09-01T00:00:00,VN,Hạ Long,pressure,8,1007.7,1013.1,1010.3,30.24
1298,2020-06-06T00:00:00,VN,Hồ Chí Minh,humidity,24,66,94,83,555.2
1299,2020-01-28T00:00:00,VN,Hạ Long,pressure,8,1002.8,1007.1,1004.1,22.2
1300,2020-06-25T00:00:00,VN,Hồ Chí Minh,humidity,24,66,100,94,739.33
1301,2020-05-07T00:00:00,VN,Hạ Long,pressure,8,989.3,993.2,991.2,19.6
1302,2020-02-09T00:00:00,VN,Hồ Chí Minh,humidity,24,48.5,100,81.5,3002.81
1303,2020-10-27T00:00:00,VN,Hạ Long,pressure,8,996.9,1000.9,998.6,14.56
1304,2020-08-27T00:00:00,VN,Hồ Chí Minh,humidity,24,52,94,76.5,2198.1
1305,2020-01-11T00:00:00,VN,Hồ Chí Minh,humidity,24,60.5,100,85.5,1895.43
1306,2020-11-22T00:00:00,VN,Hạ Long,pressure,8,1000.5,1004.2,1001.9,18.94
1307,2020-11-15T00:00:00,VN,Hồ Chí Minh,humidity,24,57,85.5,70,761.52
1308,2020-08-02T00:00:00,VN,Hạ Long,pressure,8,1005.9,1010.6,1007.2,24.13
1309,2020-08-12T00:00:00,VN,Hồ Chí Minh,humidity,24,47.5,88,59.5,1645.49
1310,2020-01-16T00:00:00,VN,Hồ Chí Minh,humidity,24,36,97,69.5,3822.97
1311,2020-07-15T00:00:00,VN,Hồ Chí Minh,humidity,24,62,100,81,1791.26
1312,2020-06-16T00:00:00,VN,Hạ Long,pressure,8,990.3,993.7,992.2,14.49
1313,2020-07-21T00:00:00,VN,Hồ Chí Minh,humidity,24,70,100,79,1095.87
1314,2020-05-21T00:00:00,VN,Hạ Long,pressure,8,986.5,989.1,987.9,9
1315,2020-07-20T00:00:00,VN,Hồ Chí Minh,humidity,24,59,100,94,1419.4
1316,2020-06-26T00:00:00,VN,Hạ Long,pressure,32,989.2,991.5,989.8,5.62
1317,2020-08-10T00:00:00,VN,Hồ Chí Minh,humidity,24,68,100,94,1309.62
1318,2020-12-23T00:00:00,VN,Hạ Long,pressure,8,1001.2,1006.4,1003.5,23.47
1319,2020-05-13T00:00:00,VN,Hồ Chí Minh,humidity,24,44,83,72,1822.17
1320,2020-06-28T00:00:00,VN,Hồ Chí Minh,humidity,24,64,97,88,753.58
1321,2020-10-16T00:00:00,VN,Hạ Long,pressure,8,996.7,1000.9,998.5,22.11
1322,2021-01-01T00:00:00,VN,Hạ Long,pressure,8,1008.4,1014.5,1011.2,40.96
1323,2020-07-19T00:00:00,VN,Hồ Chí Minh,humidity,24,55.5,100,79,2213.62
1324,2020-10-07T00:00:00,VN,Hồ Chí Minh,humidity,24,55.5,94,85.5,1539.49
1325,2020-03-25T00:00:00,VN,Hạ Long,pressure,16,995.5,998.7,997.2,9.82
1326,2020-11-12T00:00:00,VN,Hồ Chí Minh,humidity,24,70,100,88,870.83
1327,2020-01-06T00:00:00,VN,Hạ Long,pressure,8,991,995,993.5,19.03
1328,2020-12-16T00:00:00,VN,Hồ Chí Minh,humidity,24,49,94,83,3077.17
1329,2020-10-03T00:00:00,VN,Hồ Chí Minh,humidity,24,47.5,91,81,2302.16
1330,2020-05-16T00:00:00,VN,Hồ Chí Minh,humidity,24,42.5,100,79,2721.19
1331,2020-06-15T00:00:00,VN,Hồ Chí Minh,humidity,24,62.5,100,94,1222.5
1332,2020-01-05T00:00:00,VN,Hồ Chí Minh,humidity,24,32,80.5,67,2653.32
1333,2020-01-08T00:00:00,VN,Hồ Chí Minh,humidity,24,74,100,88,617.59
1334,2020-08-26T00:00:00,VN,Hồ Chí Minh,humidity,24,53,94,79,1879.78
1335,2020-09-16T00:00:00,VN,Hồ Chí Minh,humidity,24,60.5,100,83,1845.21
1336,2020-04-10T00:00:00,VN,Hồ Chí Minh,humidity,24,62,100,83,1943.75
1337,2020-05-01T00:00:00,VN,Hồ Chí Minh,humidity,24,39,94,63,2860.43
1338,2020-07-02T00:00:00,VN,Hồ Chí Minh,humidity,24,17,88,57,4115.97
1339,2020-03-03T00:00:00,VN,Hồ Chí Minh,humidity,4,61,69,65,106.67
1340,2020-01-14T00:00:00,VN,Hồ Chí Minh,humidity,24,31.5,97,57.5,4255.76
1341,2020-06-08T00:00:00,VN,Hồ Chí Minh,humidity,24,68,100,94,1343.24
1342,2020-08-15T00:00:00,VN,Hồ Chí Minh,humidity,24,64,100,88,1615.72
1343,2020-11-28T00:00:00,VN,Hồ Chí Minh,humidity,24,50.5,88.5,68,1523.89
1344,2020-12-30T00:00:00,VN,Hồ Chí Minh,humidity,24,46.5,94,54,3298.1
1345,2021-01-18T00:00:00,VN,Hồ Chí Minh,humidity,24,31,72.5,56,1931.01
1346,2020-11-04T00:00:00,VN,Hồ Chí Minh,humidity,24,52,88,70,1324.34
1347,2020-06-23T00:00:00,VN,Hồ Chí Minh,humidity,24,49,94,74,2340.1
1348,2020-03-08T00:00:00,VN,Hồ Chí Minh,humidity,24,83,100,91,252.82
1349,2020-06-18T00:00:00,VN,Hồ Chí Minh,humidity,24,49,100,72,3048.68
1350,2020-06-30T00:00:00,VN,Hồ Chí Minh,humidity,24,74,100,88,585.39
1351,2020-10-09T00:00:00,VN,Hồ Chí Minh,humidity,24,57.5,100,94,2193.8
1352,2020-09-13T00:00:00,VN,Hồ Chí Minh,humidity,24,66,100,94,943.03
1353,2020-09-10T00:00:00,VN,Hồ Chí Minh,humidity,24,86.5,100,100,159.42
1354,2020-01-29T00:00:00,VN,Hồ Chí Minh,humidity,24,43,94,74,2782.46
1355,2020-03-23T00:00:00,VN,Hồ Chí Minh,humidity,24,43,83,72,2501.3
1356,2020-04-17T00:00:00,VN,Hồ Chí Minh,humidity,24,45,83,70,1771.05
1357,2020-05-12T00:00:00,VN,Hồ Chí Minh,humidity,24,44,88.5,63,2015.87
1358,2020-10-13T00:00:00,VN,Hồ Chí Minh,humidity,24,72,100,97,1173.04
1359,2020-10-26T00:00:00,VN,Hồ Chí Minh,humidity,24,55,94,74,1818.32
1360,2020-05-11T00:00:00,VN,Hồ Chí Minh,humidity,24,49,100,80.5,3171.92
1361,2020-04-28T00:00:00,VN,Hồ Chí Minh,humidity,24,39,94,73.5,3294.71
1362,2020-04-07T00:00:00,VN,Hồ Chí Minh,humidity,24,55,94,74,2193.46
1363,2020-09-30T00:00:00,VN,Hồ Chí Minh,humidity,24,66,100,88,1362.13
1364,2021-05-01T00:00:00,VN,Hồ Chí Minh,humidity,24,47.5,88,78,1545.87
1365,2020-08-02T00:00:00,VN,Hồ Chí Minh,humidity,24,33,94,65,3797.54
1366,2020-04-14T00:00:00,VN,Hồ Chí Minh,humidity,24,41,100,83,3538.87
1367,2020-04-24T00:00:00,VN,Hồ Chí Minh,humidity,24,38,80.5,70,1245.85
1368,2020-10-16T00:00:00,VN,Hồ Chí Minh,humidity,24,88,100,97,148.04
1369,2020-03-11T00:00:00,VN,Hồ Chí Minh,humidity,24,43,100,74.5,3282.32
1370,2020-01-26T00:00:00,VN,Hồ Chí Minh,humidity,24,42,97,80.5,3780.43
1371,2020-06-27T00:00:00,VN,Hồ Chí Minh,humidity,24,57,94,83,1434.34
1372,2020-07-28T00:00:00,VN,Hồ Chí Minh,humidity,23,60.5,100,83,1303.06
1373,2020-12-09T00:00:00,VN,Hồ Chí Minh,humidity,24,52,97,91,2220.1
1374,2020-08-11T00:00:00,VN,Hồ Chí Minh,humidity,24,52.5,94,63.5,2158.97
1375,2020-12-20T00:00:00,VN,Hồ Chí Minh,humidity,24,49.5,83,61,1563.41
1376,2020-10-22T00:00:00,VN,Hồ Chí Minh,humidity,24,49,100,74,3034.55
1377,2020-12-15T00:00:00,VN,Hồ Chí Minh,humidity,24,52,100,88,1949.52
1378,2020-12-26T00:00:00,VN,Hồ Chí Minh,humidity,24,45,94,83,3005.18
1379,2021-01-13T00:00:00,VN,Hồ Chí Minh,humidity,24,46,77,65,1300.65
1380,2020-05-15T00:00:00,VN,Hồ Chí Minh,humidity,24,45.5,83,76.5,2055.29
1381,2020-02-06T00:00:00,VN,Hồ Chí Minh,humidity,24,59,97,88,1644.76
1382,2020-08-31T00:00:00,VN,Hồ Chí Minh,humidity,24,51,94,83,1643.24
1383,2020-10-01T00:00:00,VN,Hồ Chí Minh,humidity,24,41,91,56,3222.02
1384,2020-09-02T00:00:00,VN,Hồ Chí Minh,humidity,12,45,80.5,61,1119.3
1385,2020-09-14T00:00:00,VN,Hồ Chí Minh,humidity,24,79,100,94,457.01
1386,2020-08-17T00:00:00,VN,Hồ Chí Minh,humidity,24,57,94,79,1599.63
1387,2021-01-15T00:00:00,VN,Hồ Chí Minh,humidity,24,46.5,97,67,2728.37
1388,2020-03-02T00:00:00,VN,Hồ Chí Minh,humidity,24,29,91,61,4224.57
1389,2020-02-03T00:00:00,VN,Hồ Chí Minh,humidity,24,36,78,63.5,1817.93
1390,2020-07-16T00:00:00,VN,Hồ Chí Minh,humidity,24,62,88,81,835
1391,2020-08-30T00:00:00,VN,Hồ Chí Minh,humidity,24,56,91,85.5,1248.04
1392,2020-04-01T00:00:00,VN,Hồ Chí Minh,humidity,24,38,88,65.5,3187.45
1393,2020-03-28T00:00:00,VN,Hồ Chí Minh,humidity,24,52,83,66,1333.76
1394,2020-07-06T00:00:00,VN,Hồ Chí Minh,humidity,24,45,97,74.5,2867.17
1395,2020-10-31T00:00:00,VN,Hồ Chí Minh,humidity,24,62,100,91,1663.47
1396,2020-11-22T00:00:00,VN,Hồ Chí Minh,humidity,24,49,100,88,2711.23
1397,2020-12-14T00:00:00,VN,Hồ Chí Minh,humidity,24,54,100,85.5,1751.52
1398,2020-05-02T00:00:00,VN,Hồ Chí Minh,humidity,24,30.5,88,59,2893.41
1399,2020-01-03T00:00:00,VN,Hồ Chí Minh,humidity,24,35,78,63.5,1667.16
1400,2020-05-08T00:00:00,VN,Hồ Chí Minh,humidity,24,66,100,94,1584.93
1401,2020-05-21T00:00:00,VN,Hồ Chí Minh,humidity,24,47,97,74,2765.42
1402,2020-02-10T00:00:00,VN,Hồ Chí Minh,humidity,24,70,100,97,914.89
1403,2020-12-22T00:00:00,VN,Hồ Chí Minh,humidity,24,54,75.5,63,364.98
1404,2021-02-01T00:00:00,VN,Hồ Chí Minh,humidity,24,45,73,59,818.97
1405,2020-02-26T00:00:00,VN,Hồ Chí Minh,humidity,24,34,83,58,2037.23
1406,2020-03-15T00:00:00,VN,Hồ Chí Minh,humidity,24,30,78,56,2213.76
1407,2020-05-17T00:00:00,VN,Hồ Chí Minh,humidity,24,43.5,83,70,1687.24
1408,2020-08-06T00:00:00,VN,Hồ Chí Minh,humidity,24,49,100,72.5,2854.28
1409,2020-06-26T00:00:00,VN,Hồ Chí Minh,humidity,24,55.5,100,83,1992.23
1410,2020-03-07T00:00:00,VN,Hồ Chí Minh,humidity,24,74,94,88,702.46
1411,2020-07-13T00:00:00,VN,Hồ Chí Minh,humidity,24,68,97,91,742.17
1412,2020-08-25T00:00:00,VN,Hồ Chí Minh,humidity,24,49,97,79,2286.94
1413,2020-01-22T00:00:00,VN,Hồ Chí Minh,humidity,24,42,83,58,1597.02
1414,2020-03-29T00:00:00,VN,Hồ Chí Minh,humidity,23,34,88,69.5,3228.06
1415,2020-12-05T00:00:00,VN,Hồ Chí Minh,humidity,24,36.5,83,68,2490.36
1416,2021-01-17T00:00:00,VN,Hồ Chí Minh,humidity,24,35,94,61,4183.22
1417,2020-09-23T00:00:00,VN,Hồ Chí Minh,humidity,23,60.5,100,91,1703.46
1418,2020-05-10T00:00:00,VN,Hồ Chí Minh,humidity,24,72,100,100,937.71
1419,2020-11-27T00:00:00,VN,Hồ Chí Minh,humidity,24,47.5,91,69,2177.06
1420,2020-04-06T00:00:00,VN,Hồ Chí Minh,humidity,24,59,100,91,1403.76
1421,2020-11-17T00:00:00,VN,Hồ Chí Minh,humidity,24,49,100,74,2944.74
1422,2020-11-20T00:00:00,VN,Hồ Chí Minh,humidity,24,62,91,80.5,915.28
1423,2020-11-30T00:00:00,VN,Hồ Chí Minh,humidity,24,56.5,100,88,2242.17
1424,2020-12-28T00:00:00,VN,Hồ Chí Minh,humidity,24,52,94,78.5,2335.49
1425,2020-03-04T00:00:00,VN,Hồ Chí Minh,humidity,24,32,80.5,56.5,3264.52
1426,2020-02-05T00:00:00,VN,Hồ Chí Minh,humidity,24,43.5,79,68,1451.79
1427,2020-05-26T00:00:00,VN,Hồ Chí Minh,humidity,24,39,100,68,3890.97
1428,2021-01-19T00:00:00,VN,Hồ Chí Minh,humidity,24,49,78,56.5,767.1
1429,2020-09-18T00:00:00,VN,Hồ Chí Minh,humidity,24,76.5,100,94,556.5
1430,2020-04-12T00:00:00,VN,Hồ Chí Minh,humidity,24,35,68,54,1649.45
1431,2021-01-16T00:00:00,VN,Hồ Chí Minh,humidity,24,39,100,73,3269.85
1432,2020-03-13T00:00:00,VN,Hồ Chí Minh,humidity,24,46.5,85.5,69,1733.04
1433,2020-04-21T00:00:00,VN,Hồ Chí Minh,humidity,24,43,88,72,2851.84
1434,2020-04-08T00:00:00,VN,Hồ Chí Minh,humidity,24,62,100,80.5,1501.09
1435,2020-04-04T00:00:00,VN,Hồ Chí Minh,humidity,24,41,80.5,59,2034.35
1436,2020-07-04T00:00:00,VN,Hồ Chí Minh,humidity,24,47.5,78,67.5,1371.88
1437,2020-04-05T00:00:00,VN,Hồ Chí Minh,humidity,24,49,85.5,70,1407.28
1438,2020-06-22T00:00:00,VN,Hồ Chí Minh,humidity,24,52,100,83,2897.79
1439,2020-10-27T00:00:00,VN,Hồ Chí Minh,humidity,24,62,88,78,586.05
1440,2020-06-02T00:00:00,VN,Hồ Chí Minh,humidity,24,30,72.5,47,1965.32
1441,2020-03-25T00:00:00,VN,Hồ Chí Minh,humidity,24,41,83,74,2509.98
1442,2020-02-04T00:00:00,VN,Hồ Chí Minh,humidity,24,39,83,58,2797.37
1443,2020-12-18T00:00:00,VN,Hồ Chí Minh,humidity,24,55,83,63,873.03
1444,2020-07-09T00:00:00,VN,Hồ Chí Minh,humidity,24,54,100,83,2343.58
1445,2020-09-26T00:00:00,VN,Hồ Chí Minh,humidity,24,72,100,91,713.9
1446,2020-06-11T00:00:00,VN,Hồ Chí Minh,humidity,24,66,91,83,778.33
1447,2020-01-25T00:00:00,VN,Hồ Chí Minh,humidity,24,42,85.5,69.5,2474.49
1448,2020-03-06T00:00:00,VN,Hồ Chí Minh,humidity,24,49,100,88,3595.29
1449,2020-01-09T00:00:00,VN,Hồ Chí Minh,humidity,24,66,97,94,1075.85
1450,2021-11-01T00:00:00,VN,Hồ Chí Minh,humidity,24,38,83,61,2181.96
1451,2020-01-21T00:00:00,VN,Hồ Chí Minh,humidity,24,32,85.5,54.5,2961.01
1452,2020-04-19T00:00:00,VN,Hồ Chí Minh,humidity,24,46.5,88,72,1691.88
1453,2020-11-26T00:00:00,VN,Hồ Chí Minh,humidity,24,46,91,71.5,2127.79
1454,2020-04-11T00:00:00,VN,Hồ Chí Minh,humidity,24,62,94,81,916.73
1455,2020-11-24T00:00:00,VN,Hồ Chí Minh,humidity,24,44.5,100,73.5,3516.41
1456,2020-01-27T00:00:00,VN,Hồ Chí Minh,humidity,24,49,91,80.5,2178.53
1457,2020-01-02T00:00:00,VN,Hồ Chí Minh,humidity,24,42.5,75.5,57,1240.54
1458,2020-07-10T00:00:00,VN,Hồ Chí Minh,humidity,24,88,100,100,93.26
1459,2020-11-29T00:00:00,VN,Hồ Chí Minh,humidity,24,74,97,88,508.15
1460,2020-06-12T00:00:00,VN,Hồ Chí Minh,humidity,24,41.5,85.5,64,2028.04
1461,2020-12-27T00:00:00,VN,Hồ Chí Minh,humidity,24,44.5,100,80.5,2826.05
1462,2020-01-04T00:00:00,VN,Hồ Chí Minh,humidity,24,45,85.5,70,2217.37
1463,2020-11-10T00:00:00,VN,Hồ Chí Minh,humidity,24,85.5,100,100,240.1
1464,2020-12-11T00:00:00,VN,Hồ Chí Minh,humidity,24,50.5,100,88,2145.43
1465,2020-05-05T00:00:00,VN,Hồ Chí Minh,humidity,24,43,83,74,2264.28
1466,2020-12-25T00:00:00,VN,Hồ Chí Minh,humidity,24,53.5,100,78,2880.18
1467,2020-12-29T00:00:00,VN,Hồ Chí Minh,humidity,24,44.5,94,83,3266.52
1468,2020-10-04T00:00:00,VN,Hồ Chí Minh,humidity,24,47.5,88,80.5,1521.95
1469,2020-05-29T00:00:00,VN,Hồ Chí Minh,humidity,24,50.5,100,86,2833.89
1470,2020-03-09T00:00:00,VN,Hồ Chí Minh,humidity,24,59,97,76.5,1907.82
1471,2020-03-16T00:00:00,VN,Hồ Chí Minh,humidity,24,27.5,80.5,55,2986.07
1472,2020-09-05T00:00:00,VN,Hồ Chí Minh,humidity,24,44,84,72,2393.1
1473,2020-11-19T00:00:00,VN,Hồ Chí Minh,humidity,24,59,94,78,831.09
1474,2020-05-24T00:00:00,VN,Hồ Chí Minh,humidity,24,49,94,76.5,2470.1
1475,2020-05-06T00:00:00,VN,Hồ Chí Minh,humidity,24,55.5,100,83,1873.84
1476,2020-11-06T00:00:00,VN,Hồ Chí Minh,humidity,24,59,100,83,2109.78
1477,2020-07-30T00:00:00,VN,Hồ Chí Minh,humidity,24,62,100,79,1803.91
1478,2020-08-24T00:00:00,VN,Hồ Chí Minh,humidity,24,55.5,100,83.5,1827.89
1479,2020-03-14T00:00:00,VN,Hồ Chí Minh,humidity,24,44,83,63,2207.13
1480,2020-03-17T00:00:00,VN,Hồ Chí Minh,humidity,24,33,78,60,2039.62
1481,2020-06-04T00:00:00,VN,Hồ Chí Minh,humidity,24,39.5,85.5,70,2450.42
1482,2020-08-28T00:00:00,VN,Hồ Chí Minh,humidity,23,49,94,83,2114.26
1483,2020-11-11T00:00:00,VN,Hồ Chí Minh,humidity,23,69.5,100,83,1041.01
1484,2020-02-12T00:00:00,VN,Hồ Chí Minh,humidity,24,47.5,100,70,2709.98
1485,2020-12-12T00:00:00,VN,Hồ Chí Minh,humidity,24,66,100,88,793.41
1486,2020-01-28T00:00:00,VN,Hồ Chí Minh,humidity,24,46,94,75.5,2705.85
1487,2020-08-03T00:00:00,VN,Hồ Chí Minh,humidity,24,46,88,74.5,2650
1488,2020-06-05T00:00:00,VN,Hồ Chí Minh,humidity,24,40,83,70,2572.71
1489,2020-02-03T00:00:00,VN,Hồ Chí Minh,wind speed,24,1.5,6.9,3.6,21.59
1490,2020-12-03T00:00:00,VN,Hồ Chí Minh,wind speed,24,2,5.4,4.1,8.94
1491,2020-03-13T00:00:00,VN,Hồ Chí Minh,wind speed,24,0.7,5.6,3.8,20.13
1492,2020-03-15T00:00:00,VN,Hồ Chí Minh,wind speed,24,3,6.6,4.6,9
1493,2020-06-02T00:00:00,VN,Hồ Chí Minh,wind speed,24,0.7,4.8,2.3,14.27
1494,2020-09-02T00:00:00,VN,Hồ Chí Minh,wind speed,12,1,2.8,1.8,4.42
1495,2020-03-24T00:00:00,VN,Hồ Chí Minh,wind speed,24,2,5.1,4.1,8.73
1496,2020-03-29T00:00:00,VN,Hồ Chí Minh,wind speed,23,2.3,5.4,3.6,8.17
1497,2020-01-28T00:00:00,VN,Hồ Chí Minh,wind speed,24,1.8,5.1,3,7.1
1498,2020-06-03T00:00:00,VN,Hồ Chí Minh,wind speed,24,2.5,4.6,3.8,2.7
1499,2020-03-31T00:00:00,VN,Hồ Chí Minh,wind speed,24,1,5.1,2.5,17.66
1500,2020-05-03T00:00:00,VN,Hồ Chí Minh,wind speed,24,2.5,6.1,4.1,6.72
1501,2020-07-21T00:00:00,VN,Hạ Long,pressure,8,993.3,996.5,994.9,10.67
1502,2020-10-15T00:00:00,VN,Hạ Long,pressure,8,994.3,998.4,996.1,19.8
1503,2020-01-17T00:00:00,VN,Hạ Long,pressure,8,1003.4,1007.4,1004.7,17.8
1504,2020-07-16T00:00:00,VN,Hạ Long,pressure,7,989.1,992.6,991.7,18.5
1505,2020-09-29T00:00:00,VN,Hạ Long,pressure,8,991.3,995.8,994.1,23.88
1506,2020-10-29T00:00:00,VN,Hạ Long,pressure,8,998.1,1003.5,999.7,31.03
1507,2020-08-27T00:00:00,VN,Hạ Long,pressure,8,986.3,989.1,987.5,9.87
1508,2020-02-09T00:00:00,VN,Hạ Long,pressure,8,991.9,995.6,994.1,14.59
1509,2020-05-12T00:00:00,VN,Hạ Long,pressure,8,1005.6,1011.1,1008.4,32.26
1510,2020-08-12T00:00:00,VN,Hạ Long,pressure,8,1004.3,1009.5,1006.1,33.41
1511,2020-09-03T00:00:00,VN,Hạ Long,pressure,8,989.4,994.1,991.1,28.51
1512,2020-03-16T00:00:00,VN,Hạ Long,pressure,8,1000,1003.6,1001.5,14.59
